date_posted;price;city;subregion;region;post_text;posts_scraped_on
2022-01-09T13:53:51-0800;80.0;Berkeley;East Bay;sf_bay_area;\n\n\n\n\nHi, my name is Joe and I am offering virtual math tutoring in Berkeley and beyond!\n\nCan't finish your homework? Stressed about a test coming up? Confused in lecture? I can fix that.\n\nI have been tutoring math for 4 years now starting as an on-campus tutor at the UC Berkeley Student Learning Center where I honed my craft tutoring college math courses. I now have my B.A. in mathematics from UC Berkeley and am pursuing my masters also in mathematics at NYU.\n\nI have a passion for math education and a vested belief that no one is simply 'bad at math', rather, we are all like a block of marble before it is sculpted into a masterpiece, simply waiting to unlock our true math potential. My method focuses on taking seemingly inaccessible concepts and algorithms breaking them down with real-life analogies, examples, and frameworks to make them more digestible. A mathematical divide and conquer strategy.\n\nA typical lesson will take place on Zoom with a virtual whiteboard where we will work through whatever topics or problems are giving you problems that week. I often prepare some sort of instructive lesson (I like to tell explanatory math stories) and I follow along with your course syllabus to prepare practice problems and motivate/anticipate upcoming topics.\n\nI offer weekly and one-off private sessions at $80/hour. My goal is to meet your needs whatever they may be so if you need any special accommodation please feel free to ask!\n\nCourses:\n\nSAT, GRE, Pre-Algebra, Algebra, Geometry, Pre-Calculus, Trigonometry, Calculus\n\nMultivariable Calculus, Linear Algebra, Real Analysis, Abstract Algebra, Complex Analysis, and more!!!\n\nPlease email me for resume and inquiries. I look forward to hearing from you!\njosephc.hart@yahoo.com\n    ;2022-01-10
2022-01-08T18:04:11-0800;40.0;Cupertino;South Bay;sf_bay_area;\n\n\n\n\nDon't wait to get a tutor! This applies to struggling students or brilliant ones, as I can help both achieve their best.\n\n\n\nWould your student perform better in his or her subjects with a weekly tutor? I am here to help. I am a master tutor with fifteen years of experience bringing out the best of my students. I can help your student improve their English and Math skills, and maximize both learning and grades.\n\n\nI earned a graduate degree from Harvard University, and I specialize adapting my teaching style to each unique student. Additionally, I have lived overseas for five years, and so I have a speciality helping students who have English as a second language (ESL). I also am an expert SAT and ACT tutor.\n\n\nI can help you with the following:ENGLISH: English classes,Writing, Grammar, StyleHISTORY & OTHER LIBERAL ARTS: History, Social Studies, Government, Political Science, etc.MATH: Arithmetic, Fractions, Algebra, Geometry, TrigonometrySCIENCE: Chemistry, Biology, Physics\n\n\nIndividualized Tutoring\nEach student is different and I listen carefully so that our sessions are most productive. There is no substitute for one-on-one tutoring.\n\nShort Term or Long Term\nSome students have stayed with me their entire high school career. Others need just a bit of help to complete a difficult assignment. \n\n\nRates\nIndividualized tutoring costs $90/hr for in-person or $60/hr for online. (AT LEAST UNTIL MAY \n 2022 CORONA VIRUS PRICING: $40/hr for online weekdays.) The introductory meeting is free without any obligation. I tutor online or in-person, and I use google docs and a whiteboard program for online students. Online tutoring works very well.\n\n\nNOTE: If your income has been disrupted due to the coronavirus, please indicate the hourly rate you are able to pay. \n\n\nContact\nYou can text me or simply reply to this ad and we'll arrange a Zoom meeting.\n\n\nkenaritutor.com\n    ;2022-01-10
2022-01-08T12:08:02-0800;50.0;Cupertino;South Bay;sf_bay_area;"\n\n\n\n\nI specializes in one-on-one tutoring for all levels of math and science. I am calm, patient and encouraging and am experienced at working with students of all ages, ranging from middle school through college. \n My goal as tutors is to create a positive learning environment and to encourage students to be curious, ask questions and think analytically. \nDepending on scheduling and convenience, I meet students at their home, a cafe or a public library. If interested, please email me and we will devise a game plan to get you started! \nMy fee is $50/h.\n\n Subjects:""\n * Math: middle school, high school and college level (including pre-algebra, algebra, geometry, trigonometry, pre-calculus, calculus and more)\n * Chemistry: high school and college level (including AP Chemistry)\n * Physics: high school and college level (including AP Physics)\n * SAT/ACT prep (math)\n(zoom tutoring only due to COVID19)\n    ";2022-01-10
2022-01-08T06:29:32-0800;35.0;Danville / San Ramon;East Bay;sf_bay_area;\n\n\n\n\nHARVARD TUTOR\n\n- ALL SUBJECTS, ALL LEVELS\n-Kaplan/ Princeton Review trained SAT/ACT/ SAT II/ AP Teacher\n\nI will get you A's or your money back!\n\nTEXT 925 ..876.. 0061 with start date and the subject of interest\n- 10+ yrs experience serving Bay Area in AP/ College Level MATH, BIOLOGY, CHEMISTRY, ACT/SAT\n-$35/ hr introductory rate\n\nI graduated Summa Cum Laude - from UC Berkeley with GPA 3.8, I have my Masters in Teaching and Mathematics from HARVARD, GPA 3.9\n\nI tutor the following subjects at ALL: levels ( AP, College, IB, SAT II, ect... ):\n\nMath (Alg, Alg I/ II, pre-Calc, Calc, Geometry, Trig and anything in between)\nChemistry\nBiology\nPhysics\nSpanish\nBiochemistry\nOrganic chemistry\nSAT/ACT/ SAT II's\nPsychology (Social, Biological, Developmental, Social, Personality etc)\n\nI also provide Professional COLLEGE ADVISING & COUNSELING services:\nI have helped thousands of students get accepted into their dream schools ( Harvard, Princeton, Stanford, UC Berkeley/ UCLA, Cornell ect...)\nYOU can be next!\n\nThank you for your interest.\nI look forward to working with you :)\n    ;2022-01-10
2022-01-07T07:29:40-0800;42.5;San Mateo;Peninsula;sf_bay_area;\n\n\n\n\n!!** ALL SUBJECTS PROFESSIONAL TUTOR: ∰Math E=mc²Science English Chemistry Biology Spanish Pro Tutor All Grades $40hr: 10 YEARS EXPERIENCE*!!\nOnly in Person: $40 or at Home: $45    !!!ONE-ON-ONE SESSIONS: STUDENT-TUTOR ONLY!!!\n!!**I'M ALWAYS WORKING WITH STUDENTS!!**PLEASE ONLY CONTACT ME BY TEXT-No Calls of any Kind-AND MENTION TYPE OF HELP NEEDED PLUS PREFERRED DAY, TIME AND LOCATION**!!\n!!*I WILL ONLY REPLY WITH CURRENT AVAILABLE SPOTS IF ANY*!!\nI Tutor Students from Every Grade and Level Up to College.\nI HAD STUDENTS FROM:\n*ELEMENTARY AND MIDDLE SCHOOLS: Henry Ford (1st to 8th Grade), Hawes, Adelante (1st to 6th grades), Selby Lane (1st to 7th grade), MIT (1st, 2nd, 3rd grades), John Gill(1st, 2nd, 3rd grades) , Notre Dame(5th and 6th grades), Mount Carmel (1st, 2nd, 3rd grades), La Entrada (3rd, 4th and 5th grades), Roosevelt (5th to 8th grade), North Star (1st to 8th grade), Almond Elementary (1st and 4th grades), German American School (3rd and 8th grades), St. Timothy's (1st, 7th and 8th grades), College Park (1st, 2nd grades), Bowditch (7th grade), Rocketship (1st-4th grades), Sacred Heart(1st grade), St. Matthew's( 6th, 7th, 8th grades: all subjects), Highlands Christian (1st, 5th, 7th grades: all subjects), Burbank Elementary( 1st-4th grades), Phillips Brooks School (1st, 4th Grades), Abbot Elementary (8th Grade) .\n\n*HIGH SCHOOLS: Summit Prep High (Algebra1-2, Statistics, Pre-Calculus, Calculus), Everest High (Chemistry, Trigonometry, Spanish), Woodside High (Algebra 1, 2, Geometry, Physics, Chemistry, Pre-Calculus, AP Calculus, AP Statistics, English, Spanish 1-3 AP), Sequoia High (Algebra 1, 2, Pre-Calculus, Calculus, Chemistry, Spanish, French), Menlo-Atherton High (Algebra 1, 2, Geometry, Spanish 1, 2, English, Chemistry, AP History), Hillsdale High (Chemistry, Geometry), Carlmont High (English1,2,3,Senior, Chemistry, AP Calculus, Spanish 3, Pre-Calculus), Mills High (Spanish 3-4, Algebra 2, Bio), Woodside Priory (Geometry, Algebra 2, Physics, Pre-Calculus), Aragon High(Spanish 1,2,3, English, Geometry, Algebra 2, Chemistry, Pre-Calculus, AP Calculus, AP Computer Science), Burlingame High( Geometry, Spanish, Algebra 2), Castilleja (Spanish 3, Algebra 2), Notre Dame High(Geometry), Junipero Serra High (Algebra1), Mercy High(Geometry, Algebra 2), Castro Valley High(AP Physics, AP Biology, SAT General, SAT Biology, SAT Physics, AP Calculus, AP Statistics), Los Altos High (Pre-calculus), Saint Francis (Algebra 1 Honors).\n\n*COLLEGES AND UNIVERSITIES: Stanford University, Northern Arizona University (Finite Math, College Algebra), University of North Carolina, College of San Mateo (Math 200, Statistics, Math 241 Applied Calculus), Canada College (Math 200, Statistics, Math 130 Trigonometry), Foothill College (Math 10, Statistics), De Anza College (Math 10 Statistics), City College of San Francisco (Math 110A, Calculus I), UC San Diego (Introduction to Statistics), University of the Pacific (GRE), UCSF (Biology, Physics, Chemistry, Organic Chemistry, Pre-Calculus, Business Statistics, English), UC Merced (CSE 015: Discrete Mathematics, Calculus 1).\n\n*HOME SCHOOLING: 4th and 6th grades (All Subjects: Math, English Reading, Writing, Comprehension, Grammar, Science, Social Studies), 10th Grade (All Subjects: Algebra 1-2, English Writing and Composition, History, Environmental Science), 9th Grade (Geometry, Algebra 2), 11th Grade (Physics).\n\n*Catholic High School Entrance Exams (COOP, HSPT, TACHS, math, reading, logic).\n\n*GIFTED STUDENTS: Advanced math and science for young, advanced students to prepare them for advanced classes, math and science Olympiads or math Kangaroo.\n\n* INTERNATIONAL STUDENTS: ESL (English As a Second Language) for international students, 1st to 12th grades, who speak no word of English to beginning, intermediate and advanced, including vocabulary, phonetics, speaking, writing and pronunciation. I had many students from: China, Taiwan, Korea, Thailand, Mexico, Belgium, Israel and others.\n\n*I CAN HELP WITH: HOMEWORK, SCHOOL PROJECTS, TEACH AND IMPROVE ENGLISH READING, WRITING, COMPREHENSION, SPEAKING, ESSAYS, BOOK REPORTS, MATH, SCIENCE, LANGUAGES AND ANY OTHER SUBJECTS SO STUDENTS CAN ALWAYS BE AHEAD.\nThe Subjects I Tutor Include:\n*MATH: ALGEBRA, GEOMETRY, STATISTICS, TRIGONOMETRY,\nCALCULUS.\n*ENGLISH: READING, WRITING AND COMPOSITION, COMPREHENSION, ESSAYS, BOOK\nREPORTS, ESL, PUBLIC SPEAKING.\n*SPANISH: BASIC TO ADVANCED, FLUENCY, WRITING, GRAMMAR, SPEAKING AND LISTENING.\n*FRENCH: BEGINNING TO INTERMEDIATE.\n*PHYSICS, CHEMISTRY, BIOLOGY: BASIC TO ADVANCED AP.\n*TECHNICAL AND ACADEMIC TRAINING: WORD, EXCEL, POWER POINT,\nSAT General, SAT Subject, AP Classes, GED, CBEST, GRE, COLLEGE PREP, WEBPAGES.\n\n!!**I mainly tutor, in person, at the Downtown Redwood City, downtown San Mateo, Foster City or Millbrae libraries. or Starbucks, library: 40hr or !!**at home ($45): Redwood City, San Mateo, Foster City, Millbrae and surrounding cities only!!**\n--------------------------------------------------------------------------------------------------------------------------------------------------\nKey words: Math tutor, Science tutor, Spanish tutor, English tutor, ESL, International Students, Calculus tutor, Algebra, Geometry, Chemistry tutor, Statistics Tutor, Los Altos, Los Altos Hills, Mountain View, Palo Alto, Menlo Park, Atherton, Redwood City, San Carlos, San Mateo, Foster city, Hillsborough, Burlingame, Millbrae, San Francisco, Alameda, East Bay, Contra Costa, Santa Clara, San Jose, Cupertino.\n;2022-01-10
2022-01-06T09:46:37-0800;120.0;Richmond / Seacliff;San Francisco;sf_bay_area;\n\n\n\n\n*****I am currently offering both Zoom and in-person tutoring, but in-person only for vaccinated/masked families (I am fully vaxed). For Zoom, I have a multi-camera setup, so I can alternate cameras between talking and writing, which proved effective throughout the past two years.*****\n\nMath, physics, and chemistry are too often taught to be complicated, but that's antithetical. Math and science are meant to take our complex world and make it simple. I believe in breaking down problems so each step is as simple as possible. As I often tell my students: small steps, not big leaps. I am a native San Franciscan and and a graduate of University High School. I am capable of tutoring calculus through middle school math as well as high school and intro college physics and high school chemistry. I can work with students struggling to grasp the concepts, as well as those seeking enrichment beyond what school is offering them.\n\n\n-PhD in Materials Engineering. \n\n-Graduate of University High School, Skidmore College, University of Florida, and Dartmouth College.\n\n-Two of my undergraduate majors were math and physics. I received 5s on APs in both subjects and an 800 GRE Quantitative.\n\n-The bulk of my graduate work involved chemistry. I actually disliked chemistry in high school, but grew to love it later, so if your child dislikes chemistry now, I can relate, and I can show them how to like it.\n\n-Full-time tutor for last 4+ years.\n\n-Familiarity with many SF schools' math and science curriculum.\n\n-Very patient, with a solid understanding of the subjects.\n\n-Former camp counselor with JCCSF summer camps (very good with kids).\n\n-Able to work with students who learn at different paces, both fast and slow.\n\n-Native English speaker.\n\n-$120/hour.\n;2022-01-10
2022-01-06T08:37:51-0800;57.0;San Jose Downtown;South Bay;sf_bay_area;\n\n\n\n\nBlakeTutoring.com\n\nOVER 450 5-star reviews on Wyzant & Thumbtack\n1 hour sessions for only $57\n30 minute sessions for only $35\n\nText/Call: 724-804-8356\nHi, my name is Alexander Blake, and I have been tutoring for over 10,000 hours! I graduated with a Bachelor's in Computer Science from California State University, Fullerton. In my time tutoring, I have tutored elementary through graduate level students.\nI have successfully prepared students for SAT and ACT Math tests, and up to Calculus level work. In high school, I was in an accelerated math program where I was able to take AP Calculus AB my junior year, and AP Calculus BC my senior year. After taking the AP Calculus AB & BC Exams, I scored a 5 out of 5 on both tests. This allowed me to not only begin my higher-level math courses early in college but has also enabled me to keep my math skills refined, and graduate with a 3.8 GPA.\nMy tutoring philosophy focuses on the individual. I like to know what each of my clients likes to do outside of school so I can relate the math concepts they are learning about things they enjoy doing. To accomplish this, I personally design my lesson plans and customize them to my client's personality. For example, if I have a student that plays basketball, I will have them solve problems that incorporate concepts of basketball, such as finding a team's field goal percentage. By focusing on each person uniquely, I am able to fully understand why the student is not grasping certain concepts and can help them understand concepts and terms they are already familiar with. This is why all of my students have been and will continue to be successful!\n\n\nMath: Algebra I/II, Calculus (AP AB & College Level), Common Core, Geometry, Precalculus, Statistics (AP/College Level), & Trigonometry\nComputer Science: AP CS A/Principles, C/C++, CSS, HTML, Java, JavaScript, Linux (Bash/Zsh), Python, & SQL\nTest Preparation: ACT (All Sections), ASVAB, GED, HiSET, & SAT (All Sections)Text/Call: 724-804-8356\n ;2022-01-10
2022-01-05T12:44:14-0800;50.0;Palo Alto;Peninsula;sf_bay_area;\n\n\n\n\nI am an experienced male tutor with PhD degree from Stanford University (engineering). I teach math and science for middle school and high school students.\n While I am working in technology industry, I also enjoy teaching. I am currently teaching about 10 students, and looking for a few students for winter.\n My goal is helping students to achieve various goal (improving GPA, establishing the way to study, developing problem solving skill...).\n I teach at students' home or public places such as coffee shops. My rate is $50/h flat rate.\n Zoom tutoring is also available.\n(Currently only Zoom sessions are available.)\n\n Reference is available upon request.\n\n Subjects\n general math\n algebra\n trigonometry\n geometry\n pre calculus\n analysisH\n AP calculusAB/BC\n multivariable calculus\n physics/AP physics\n chemistry/AP chemistry\n SAT (math, physics, and chemistry)/ACT\n\n Please feel free to send me an e-mail if you are interested in my service. \n\n Thank you.\n    ;2022-01-10
2022-01-05T10:35:10-0800;40.0;None;South Bay;sf_bay_area;\n\n\n\n\nHi,\n\nMath has always been my strong suit. I have tutored various leveled students from Pre Algebra to Calculus. I am familiar with the curriculum of home schooling and have worked with students who do their courses in an online school or University. I teach and encourage them to find the solutions to math problems step-by-step. I teach and/or review concepts with basic, easy-to-understand explanations, delving deeper if needed. \n\nI tutor the following subjects: \nPre-algebra, Algebra 1 and 2, Geometry, Trigonometry, Pre -Calculus, and Calculus.\n\nI usually charge $35 to $45 per hour. Please contact me for more details. \n\n\n\n\n\n;2022-01-10
2022-01-05T10:24:22-0800;20.0;None;South Bay;sf_bay_area;"\n\n\n\n\nText 2133408660 or register at peerlinc.com for 1 free hour (1 week free trial period included)\n\n""I enjoy teaching others what I know about course-related material. I see it as a mutual benefit to both the tutor and the tutee, where the latter is learning to understand unfamiliar concepts and in return, I, the tutor, spend the rest of my day feeling positive about having helped someone and watching them grow.\n\nCommunity service and giving to others is truly the best way to spread positivity among us and within us. I have tutored Algebra 1 in high school to freshmen and sophomores. Most recently, I worked with an 8th grader and a 2nd grader both of whom demonstrated incredible improvements in both their academics and personal well-being. Within a few months of working with him, the 8th grader who also had ADHD, went from failing grades to straight As. This came as a surprise to his whole family and they have requested my continued support for their child no matter the distance. Not only did I emphasize the importance of conceptual understanding, but I also stressed on believing that you are capable and smart to learn any subject, even math. I have a Bachelor’s of Science in Biology and a minor in chemistry. I have a strong background in biology, chemistry, organic chemistry and biochemistry.\n\nI am looking forward to continuing to do what I enjoy (tutoring) and furthering my impact on students in the community!""\n--Nida\n\n\nRate: $20/hour (1 hour and 1 week free)\n\n\n""Best tutoring service I have worked with. Flexible hours, fair prices, friendly/knowledgeable staff.""\n-Daniel\n\n\n"" Finally, my daughter has tutors who are extremely knowledgeable and professional. After each session, a progress report is provided, keeping me well-informed. She is now optimistic and hopeful that she will do well in her Math Analysis course.""\n-Claudina Fenley\n\n\n""Couldn’t have asked for a better tutor! Helped me bring up my grades and prepare me for future courses. Would definitely recommend to anyone struggling with math.""\n-Nima\n\n\n""I registered to take my ACT in July, and started studying a month before. Math was my weakness and I had limited time to address my content issues, nevertheless, my tutor Peerlinc was so reliable and available for our scheduled appointments, even if they were last minute. At the end of our sessions, I felt confident and prepared content-wise going into the Math Section of my ACT. My tutor taught me how to decode word problems with many factors that to the untrained eye, might look difficult, after just one month of studying my tutor taught me many skills in approaching concepts that I knew, but were worded differently than I was used to. Overall, I had an excellent experience with my tutor and I strongly recommend him to anyone with content issues and a limited time to study!""\n-Sonya S\n\n\n""Its super easy to book a class you can do it in under a minute.""\n-Liam Herrera\n\n\n“I could not be more pleased with my daughter’s tutor and this program overall. I love the technology. She enjoys her lesson and is ever more confident in math. She is empowered to schedule her own sessions on the website. Her tutor was kind, positive and gave her follow up homework. I also love that her tutor is a student at a top tier university. It motivates her and she can better visualize herself at an amazing college for added motivation. I highly recommend. Stacey ( mother of a 7 grader)”\n-Stacey Zionts\n\n\n""Great experience. Needed help with multiple math subjects and accommodate me on everything I needed. Great tutors.""\n-Shayan\n\n\n""I was struggling during my summer semester in my intermediate algebra class. Luckily, through the tutoring and guidance from Peerlinc tutoring, I was able to bring my grade from a certain F all the way back up to an A. They really had a great way of breaking down each problem to the point where I could understand the material. More importantly, they always made time for me and always prioritized the needs that I had for school. I would highly recommend Peerlinc Math Tutoring to anyone!!!""\n-David Lindwall\n\n\n""Loved it! Made learning calculus so much easier. The tutors are super helpful and they genuinely care to help you succeed in math. Definitely use Ansari Mathematics!""\n-Sifath Mannan\n\n\n""Great tutor. Really knows his material. Walked through math , step by step, didn’t skip any parts.""\n-Greg Sias\n\n\nText 2133408660 or register at peerlinc.com for 1 free hour (1 week free trial period included)\n    ";2022-01-10
