date_posted;price;city;subregion;region;post_text;posts_scraped_on
2021-12-27T13:55:32-0800;35;Danville / San Ramon;East Bay;sf_bay_area;HARVARD TUTOR- ALL SUBJECTS, ALL LEVELS-Kaplan/ Princeton Review trained SAT/ACT/ SAT II/ AP TeacherI will get you A's or your money back!TEXT 925 ..876.. 0061 with start date and the subject of interest- 10+ yrs experience serving Bay Area in AP/ College Level MATH, BIOLOGY, CHEMISTRY, ACT/SAT-$35/ hr introductory rateI graduated Summa Cum Laude - from UC Berkeley with GPA 3.8, I have my Masters in Teaching and Mathematics from HARVARD, GPA 3.9I tutor the following subjects at ALL: levels ( AP, College, IB, SAT II, ect... ):Math (Alg, Alg I/ II, pre-Calc, Calc, Geometry, Trig and anything in between)ChemistryBiologyPhysicsSpanishBiochemistryOrganic chemistrySAT/ACT/ SAT II'sPsychology (Social, Biological, Developmental, Social, Personality etc)I also provide Professional COLLEGE ADVISING & COUNSELING services:I have helped thousands of students get accepted into their dream schools ( Harvard, Princeton, Stanford, UC Berkeley/ UCLA, Cornell ect...)YOU can be next!Thank you for your interest.I look forward to working with you :)    ;2021-12-28
2021-12-27T12:56:25-0800;45;San Jose;South Bay;sf_bay_area;Hello All,My name is Qusai. I have been a tutor and a teaching assistant for over 7 years. I recently graduated from UC Santa Barbara where I used to teach undergraduate students. I have taught and tutored more than 200 students and have put in more than 300 hours of teaching time. The most important aspect of tutoring, in my opinion, is to identify and fill in gaps in their knowledge. The last thing you want is your child having trouble with a specific concept because their foundation was shaky. I can help make sure there are no gaps in their knowledge and make sure they are performing well in school.Some places I have taught:- Los Angeles Pierce College- UC Santa Barbara- For a Company in Shanghai, China- Private Clients in LAQualifications:Undergrad: UC BerkeleyGrad: UC Santa Barbara(Check out some of my reviews in the images attached)If you are looking to help your child in high school or college, reach out to me. I can help break things down and get them back on track towards a positive future.Rate: $45/hourOnline TutoringNote: I have all the tools for effective online tutoring including screen share and a stylus/digital white board.Text, call, or email- Qusai from QS Tutoring;2021-12-28
2021-12-27T10:13:35-0800;40;Cupertino;South Bay;sf_bay_area;Don't wait to get a tutor! This applies to struggling students or brilliant ones, as I can help both achieve their best.Would your student perform better in his or her subjects with a weekly tutor? I am here to help. I am a master tutor with fifteen years of experience bringing out the best of my students. I can help your student improve their English and Math skills, and maximize both learning and grades.I earned a graduate degree from Harvard University, and I specialize adapting my teaching style to each unique student. Additionally, I have lived overseas for five years, and so I have a speciality helping students who have English as a second language (ESL). I also am an expert SAT and ACT tutor.I can help you with the following:ENGLISH: English classes,Writing, Grammar, StyleHISTORY & OTHER LIBERAL ARTS: History, Social Studies, Government, Political Science, etc.MATH: Arithmetic, Fractions, Algebra, Geometry, TrigonometrySCIENCE: Chemistry, Biology, PhysicsIndividualized TutoringEach student is different and I listen carefully so that our sessions are most productive. There is no substitute for one-on-one tutoring.Short Term or Long TermSome students have stayed with me their entire high school career. Others need just a bit of help to complete a difficult assignment. RatesIndividualized tutoring costs $90/hr for in-person or $60/hr for online. (AT LEAST UNTIL MAY  2022 CORONA VIRUS PRICING: $40/hr for online weekdays.) The introductory meeting is free without any obligation. I tutor online or in-person, and I use google docs and a whiteboard program for online students. Online tutoring works very well.NOTE: If your income has been disrupted due to the coronavirus, please indicate the hourly rate you are able to pay. ContactYou can text me or simply reply to this ad and we'll arrange a Zoom meeting.kenaritutor.com    ;2021-12-28
2021-12-24T15:18:29-0800;45;Berkeley;East Bay;sf_bay_area;Hi all,My name is Mabel Kimble and I am currently a 3rd-year medical student. Prior to medical school, I was a research scientist at UCLA. I currently hold a Bachelor's of Science in Health Education, a Double Master's in Biomedical Sciences and Social Epidemiology. I am hoping to share my educational experience and offer tutoring services to students coming up in academics. I also have a very rich background in teaching which includes teaching Anatomy for 3 years and previous tutoring experience among elementary, middle, high school, and college students. I am also a published author of multiple peer-reviewed journals (google me or better yet PubMed me) lol. I love learning and better yet, I love to teach. Ultimately, love to see others begin to love STEM courses just as much as I do. I am also seasoned in research methods, biostatistics and epidemiology.  Here are the courses I am tutoring at this time (FYI courses are not limited to the ones listed, ask me). Research methodsBiostatisticsBiology Physiology Anatomy Pharmacology Immunology Algebra I and IITrigonometryLiterature BiochemistryEpidemiology Public Health General chemistry and etc. Other services I offer are the following: 1. In case of emergency and you need a presentation created (48 hours turn around time), this can be costly, just because when I've had student's reach out to me to do this, I've had to do an overnight and then coach them through the presentation before the presentation. 2. Presentation/Public Speaking coach (I've presented my research locally (Boston, San Diego, Washington DC, just to name a few) and internationally (Europe), there is a simple remedy to your anxiety and I can help)3. Edit your paper Use this link to my online calendar: https://calendly.com/mabelkimble (schedule a 15 min intro meeting or 60 min tutoring session of the subject of your choice) or message me at 510-993-7485. Accept: Zelle and venmo $45/hr Hourly,weekly, and monthly rates availablehttps://www.linkedin.com/in/mabel-m-kimble-mdc-ms-mph-a07b9425/;2021-12-28
2021-12-24T02:17:07-0800;60;Palo Alto;Peninsula;sf_bay_area;About MeI'm a CMU School of Computer Science grad and ex-Senior Software Engineer at Google. In the past, I got a 2300/2400 on the SAT, 35/36 on the ACT and a 336/340 on the GRE.I'm currently focusing on independent projects, so I'm interested in tutoring to make some extra money (also, I just enjoy tutoring). Besides tutoring for standardized tests (ACT, SAT, and GRE) and subjects (Math, CS, Bio), I can help with college essays (editing and strategy) as well.ServicesAs mentioned in the title, here are my areas of expertise, which I'm happy to tutor in:  * ACT, SAT, and GRE  * Any Math, CS or Bio AP class or subject test  * College essays editing and strategyPrice$60/hour - one hour minimum. We can do a preliminary call—free of charge—to assess your goals and decide if it's a good fit.Location/FormatIn-person and Zoom/Google Meets both workLook forward to hearing from you!;2021-12-28
2021-12-23T07:55:07-0800;60;San Francisco;San Francisco;sf_bay_area;Serving all of the SF Area in Facetime and Zoom tutoring*Math*Physics*Chemistry*Algebra*Geometry*Pre-Calc*Calculus*Thermodynamics*Statics, Dynamics*Fluid Mechanics*Several other Engineering courses| ----- My Educational Background and Experience ----- |Dos Pueblos Engineering Academy Class of 2008.Cal Poly Mechanical Engineering BS 2013.Have my Fundamentals of Engineering Certificate in Mechanical Engineering.*AP Physics-Score 5*AP Chemistry-Score 5*AP Calc*4 Calc Classes at Cal Poly*2 Linear Analysis at Cal Poly| ----- Rate ----- |$60/hr and 1 hour minimum sessions.24 hour cancellation policy: If you cancel within 24 hours, you will be charged for 1 hour and I will credit you 1 hour next session.Please text to schedule. 805-705-five7two1. Include your name and 2 example photos of problems from the class.-Rick    ;2021-12-28
2021-12-22T15:47:32-0800;60;Fremont / Union City / Newark;East Bay;sf_bay_area;$60/hr.I have a broad background in the sciences, as well as skills useful for the college application process.Undergraduate: Rice University, double major Biochemistry and Physics, summa cum laude.Ph.D. Yale University, Molecular Biophysics and Biochemistry.  My Ph.D. advisor, Thomas A. Steitz, received the Nobel Prize in Chemistry, 2009.I’ve had great success helping students edit their college application essays.  I’ve taught a small writing class.  I’ve also had experience interviewing student applicants, as an alumni interviewer for Rice.As a tutor, I believe strongly in teaching students how to think critically. I prefer in-person tutoring.  I received my second Moderna shot on 4/30/2021 and the Moderna booster at the end of October.    ;2021-12-28
2021-12-21T08:07:58-0800;20;None;South Bay;sf_bay_area;"""Hey there!My name is Angel and I’ve been tutoring with Ansari Math for about a year and a half now.Math can get a bit tricky sometimes but a big part of it is trying to look at it from different perspectives, one explanation doesn’t always work for everybody!Let’s find your explanations, I’m always happy to help and I can’t wait to work with you!""-AngelRate: $20/hour (1 hour and 1 week free)""Best tutoring service I have worked with. Flexible hours, fair prices, friendly/knowledgeable staff.""-Daniel"" Finally, my daughter has tutors who are extremely knowledgeable and professional. After each session, a progress report is provided, keeping me well-informed. She is now optimistic and hopeful that she will do well in her Math Analysis course.""-Claudina Fenley""Couldn’t have asked for a better tutor! Helped me bring up my grades and prepare me for future courses. Would definitely recommend to anyone struggling with math.""-Nima""I registered to take my ACT in July, and started studying a month before. Math was my weakness and I had limited time to address my content issues, nevertheless, my tutor Peerlinc was so reliable and available for our scheduled appointments, even if they were last minute. At the end of our sessions, I felt confident and prepared content-wise going into the Math Section of my ACT. My tutor taught me how to decode word problems with many factors that to the untrained eye, might look difficult, after just one month of studying my tutor taught me many skills in approaching concepts that I knew, but were worded differently than I was used to. Overall, I had an excellent experience with my tutor and I strongly recommend him to anyone with content issues and a limited time to study!""-Sonya S""Its super easy to book a class you can do it in under a minute.""-Liam Herrera“I could not be more pleased with my daughter’s tutor and this program overall. I love the technology. She enjoys her lesson and is ever more confident in math. She is empowered to schedule her own sessions on the website. Her tutor was kind, positive and gave her follow up homework. I also love that her tutor is a student at a top tier university. It motivates her and she can better visualize herself at an amazing college for added motivation. I highly recommend. Stacey ( mother of a 7 grader)”-Stacey Zionts""Great experience. Needed help with multiple math subjects and accommodate me on everything I needed. Great tutors.""-Shayan""I was struggling during my summer semester in my intermediate algebra class. Luckily, through the tutoring and guidance from Peerlinc tutoring, I was able to bring my grade from a certain F all the way back up to an A. They really had a great way of breaking down each problem to the point where I could understand the material. More importantly, they always made time for me and always prioritized the needs that I had for school. I would highly recommend Peerlinc Math Tutoring to anyone!!!""-David Lindwall""Loved it! Made learning calculus so much easier. The tutors are super helpful and they genuinely care to help you succeed in math. Definitely use Ansari Mathematics!""-Sifath Mannan""Great tutor. Really knows his material. Walked through math , step by step, didn’t skip any parts.""-Greg SiasText 2133408660 or register at peerlinc.com for 1 free hour (1 week free trial period included)    ";2021-12-28
2021-12-18T16:52:42-0800;30;Mountain View;Peninsula;sf_bay_area;I’m available for in-person sessions, either in your home or at a Public Library.  I’m completely vaccinated and live in Mountain View.I have 10 years experience tutoring math.  I majored in math and statistics at UC Berkeley.Rates: Algebra, geometry, trigonometry - $30 hourCalculus - $ 35 hourEd    ;2021-12-28
2021-12-17T18:27:55-0800;69.66666666666667;None;San Francisco;sf_bay_area;"Learn better, faster - and have more fun doing it!Experienced Teaching Professional-----------------------------------------------I have been pursuing continual learning and teaching since graduating college, tutoring full time since 2017 and part time since 2008. I have always had a passion for learning, but I fell in love with teaching in high school. I have been loving it ever since: now I have over 12 years of tutoring experience with 300+ students. I've tutored for a number of professional organizations (e. g. https://www.gradepotentialtutoring.com, http://www.stemivy.com, Walnut Hills Alumni Association, OSU Young Scholar Program to name a few) but I now do most of my tutoring privately.I teach a wide variety of subjects and students of all ages: engineering students, college students in multivariable calculus and calc-based physics (my favorites), grade school students with ADHD, high school students in AP classes or ACT/SAT prep, etc.My focus is developing an understanding from the deepest roots of a concept to its sun and sky. I do NOT preach memorization or repetition. My students tell me that I’m easy to get along with, and always have a new way to explain an idea that isn't making sense. I consistently see a significant improvement in my students’ grades - part of what makes my job so satisfying! My passion is to make learning as easy and enjoyable as possible.Proven Academic Success---------------------------------------I received a full scholarship to University of Cincinnati and held a 3.8 GPA through my master’s program in aerospace and mechanical engineering, graduating magna cum laude.-99th percentile score on PSAT, SAT, and ACT-Awarded the National Merit Scholarship-35/36 ACT Math, 36/36 ACT Math and Science-5/5 on the AP Calculus BC and AP Physcis C exams-Ranked in state math and science competitionsI have helped countless students to exceed their own expectations with their grades and test scores. I can help beyond just knowing the material, but with strategies and time management techniques to test with confidence.The Tutoring Experience--------------------------------I use a fantastic free whiteboard website (check out “bitpaper”) along with an artist tablet that allows me to write and draw.It's super easy:Snap screenshots or pictures of your assignment or study materialsDrag and drop onto the whiteboardWe video or audio chat while we write, draw, graph and collaborate on solutions. All of our notes are autosaved, organized, and available to you forever.Rates and Scheduling-------------------------------I offer lower hourly rates for longer sessions:1 hour 20 min-------$1001 hour 40 min-------$1152 hours---------------$130>2 hours-------------$65/hrTake $30 off your first session, and $60 off when you refer a new student to me. If you are not satisfied with the quality of help you receive, it's free.I prefer communication by call or text, but email is fine too. Let me know if I can help you!! Please feel free to ask me for student and teacher references!Reviews------------""Eric is very knowledgeable, has been able to connect our daughter to the material in a way that makes her excited to be learning, and has a GREAT attitude! In other words - the perfect tutor! If you hire him he'll reset the bar for what a tutor can be.""-Andreas D.""My tutoring experience with Eric has been great. He’s very knowledgeable and patient. I felt comfortable working with him, and he knows how to explain topics in plenty of ways to make them easy to understand. Math has always been the most difficult subject for me, but when I met Eric I gained a better understanding and my first ever A on my final exam!""-Teonna C.""Eric was my student in high school. He was the top student in the most demanding math course we offered at the time: AP Calculus BC. Not only was he a brilliant and diligent student, he also took first place in our math team competition. Eric is dependable, caring and well liked. He has the personality and intelligence to do absolutely anything he wants. Kids will love his energy and sense of humor. Students seeking help will be hard pressed to find a better candidate.""-Susan C.--------------------------------------------------------Even if you don't see your subject listed here - ask me about help with your university graduate or undergraduate engineering, math, or science courses.--------------------------------------------------------Keywords:science algebra statistics chemistry geometry pre-calculus precalculus precalc pre-algebra electricity and magnetism E&M circuits statics dynamics vectors mechanics polar cylindrical integrals derivatives trig trigonometry 1 calc 2 3 I II III A B C AB BC senior junior sophomore freshman 12th grader 11th grade 10th 9th advanced placement test exam university college private teacher one-on-one school helpBerkeley Stanford California San Francisco University Institution CollegeMcclymondsOaklandAbraham Lincoln High School (San Francisco)Academy of Arts & Sciences (San Francisco, California)Archbishop Riordan High SchoolBalboa High School (California)The Bay School of San FranciscoConvent Stuart HallConvent of the Sacred Heart High School (California)Envision SchoolsFrench American International School (San Francisco)Galileo Academy of Science and TechnologyGateway High School (San Francisco)Ida B. Wells Continuation High SchoolImmaculate Conception Academy (California)International High School of San FranciscoInternational Studies AcademyJewish Community High School of the BayJohn A. O'Connell High SchoolJune Jordan School for EquityLeadership High SchoolLick-Wilmerding High SchoolLowell High School (San Francisco)Lycée Français de San FranciscoMercy High School (San Francisco)Mission High School (San Francisco)Mountain View Academy (San Francisco)Phillip & Sala Burton High SchoolSacred Heart Cathedral PreparatorySt. Ignatius College PreparatorySan Francisco Polytechnic High SchoolRuth Asawa San Francisco School of the ArtsSan Francisco University High SchoolSan Francisco Waldorf SchoolStuart Hall High SchoolThurgood Marshall Academic High SchoolThe Urban School of San FranciscoRaoul Wallenberg Traditional High SchoolGeorge Washington High School (San Francisco)Youth Chance High School    ";2021-12-28
